WAA ID,BASIN,LOCATION,RIVMILE,SITE_LOC_ID,COLL_DATE,COLLECT,Replicate,MACRO_GENSPECIES,INDIV,Stage,TAXONOMIST,Comments,#_Grids,PercentWTSorted,TotalInd,ClientProjectName
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Ceratopsyche bronta/morosa,2,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Ceratopsyche sparna,23,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Cheumatopsyche sp.,12,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Micropsectra/Tanytarsus Complex,1,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Optioservus sp.,8,L,WAA,5 adults,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Parametriocnemus sp.,2,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Physella sp.,1,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Polypedilum aviceps,12,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Polypedilum flavum,13,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Rhyacophila fuscula,2,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Simulium sp.,8,L,WAA,,,7.06,100,GENS SCR
470.15-058,4,DUNN,0.1,04-DUNN-0.1,7/24/2019,1,,Tvetenia bavarica gr.,2,L,WAA,,,7.06,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Baetis flavistriga,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Baetis tricaudatus,9,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Cardiocladius obscurus,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Ceratopsyche sparna,3,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Cheumatopsyche sp.,28,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Cricotopus trifascia gr.,3,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Cricotopus/Orthocladius Complex,4,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Dolophilodes sp.,6,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Eukiefferiella claripennis gr.,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Hemerodromia sp.,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Hydroptila sp.,5,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Leuctra sp.,1,L,WAA,early,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Maccaffertium sp.,1,L,WAA,early,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Microtendipes pedellus gr.,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Optioservus sp.,4,L,WAA,1A 3L,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Pagastia orthogonia,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Parametriocnemus sp.,5,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Polypedilum aviceps,20,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Potthastia gaedii gr.,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Rheocricotopus sp.,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Simulium sp.,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Tanytarsus sp.,1,L,WAA,,,1.5,100,GENS SCR
470.15-059,4,BADN,9.6,04-BADN-9.6,7/24/2019,1,,Thienemannimyia gr. spp.,1,L,WAA,,,1.5,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Acentrella sp.,3,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Agnetina sp.,1,L,WAA,im,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Antocha sp.,1,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Baetis flavistriga,2,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Baetis intercalaris,12,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Caenis sp.,2,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Ceratopsyche bronta/morosa,9,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Cheumatopsyche sp.,25,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Chimarra sp.,3,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Dineutus sp.,2,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Ephemerella aurivillii,1,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Hemerodromia sp.,2,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Isonychia bicolor,3,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Leucrocuta sp.,5,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Maccaffertium sp.,3,L,WAA,dam,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Optioservus sp.,7,L,WAA,4 adults,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Polypedilum aviceps,5,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Polypedilum flavum,3,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Rheotanytarsus exiguus gr.,2,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Simulium sp.,1,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Stenelmis sp.,6,L,WAA,3 adults,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Thienemannimyia gr. spp.,1,L,WAA,,,10.58,100,GENS SCR
470.15-060,4,ANGL,1.1,04-ANGL-1.1,7/25/2019,1,,Tricorythodes sp.,1,L,WAA,,,10.58,100,GENS SCR
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Acentrella turbida,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Baetis flavistriga,40,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Baetis intercalaris,5,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Ceratopsyche sp.,3,L,WAA,"morosa group, 2 agg",,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Ceratopsyche sparna,3,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Cryptochironomus sp.,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Dolophilodes sp.,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Drunella sp.,1,L,WAA,dam,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Ephemerella aurivillii,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Gammarus sp.,7,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Glossosoma sp.,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Leucrocuta sp.,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Optioservus sp.,16,L,WAA,11 adults,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Pagastia orthogonia,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Promoresia elegans,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Simulium sp.,1,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Stenelmis sp.,11,L,WAA,10 adults,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Tricorythodes sp.,2,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-061,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,1,Tvetenia bavarica gr.,3,L,WAA,,,4.06,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Baetis flavistriga,40,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Baetis intercalaris,11,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Ceratopsyche sp.,2,L,WAA,morosa group,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Ceratopsyche sparna,1,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Cheumatopsyche sp.,1,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Diphetor hageni,1,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Optioservus sp.,23,L,WAA,3 adults,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Polypedilum aviceps,1,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Polypedilum laetum,1,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Simulium sp.,5,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Stenelmis sp.,11,L,WAA,3 adult,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Tricorythodes sp.,2,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-062,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,2,Tvetenia bavarica gr.,1,L,WAA,,,2.15,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Antocha sp.,2,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Baetis flavistriga,30,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Baetis intercalaris,5,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Ceratopsyche sp.,4,L,WAA,"morosa group, 1 agg",,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Ceratopsyche sparna,2,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Chimarra sp.,1,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Cricotopus bicinctus,1,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Hydropsyche betteni,1,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Isonychia bicolor,1,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Leucrocuta sp.,1,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Optioservus sp.,23,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Paragnetina immarginata,1,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Polypedilum aviceps,7,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Promoresia elegans,1,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Simulium sp.,2,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Stenelmis sp.,16,L,WAA,3 adults,,1.01,100,FL TRIBS RAS
470.15-063,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,3,Tricorythodes sp.,2,L,WAA,,,1.01,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Acentrella turbida,4,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Antocha sp.,2,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Baetis flavistriga,38,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Baetis intercalaris,11,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Ceratopsyche sp.,7,L,WAA,"morosa group, 4 agg",,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Ceratopsyche sparna,2,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Diphetor hageni,1,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Eukiefferiella devonica gr.,1,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Gammarus sp.,1,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Optioservus sp.,19,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Polypedilum aviceps,2,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Psephenus herricki,1,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Simulium sp.,2,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Stenelmis sp.,8,L,WAA,1 adult,,4.23,100,FL TRIBS RAS
470.15-064,7,OWLI,3,07-OWLI-3.0,7/16/2019,1,4,Tricorythodes sp.,1,L,WAA,,,4.23,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Baetis tricaudatus,6,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Brillia sp.,1,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Diamesa sp.,2,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Dicranota sp.,7,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Diphetor hageni,4,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Dolophilodes sp.,22,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Hexatoma sp.,1,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Leuctra sp.,17,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Limonia sp.,4,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Optioservus sp.,1,L,WAA,adult,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Parametriocnemus sp.,1,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Rhyacophila sp.,1,L,WAA,dam,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Simulium sp.,2,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Stenelmis sp.,1,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Sweltsa sp.,2,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Thienemannimyia gr. spp.,2,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Tvetenia bavarica gr.,7,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Undetermined Enchytraeidae,2,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Undetermined Hydropsychidae,13,L,WAA,dam,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Undetermined Leptophlebiidae,2,L,WAA,dam,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Undetermined Tabanidae,1,L,WAA,,,33.74,100,FL TRIBS RAS
470.15-065,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,1,Undetermined Taeniopterygidae,1,L,WAA,im,,33.74,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Baetis flavistriga,12,L,WAA,4 agg,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Brillia sp.,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Cambarus sp.,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Ceratopsyche sp.,22,L,WAA,dam,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Cricotopus/Orthocladius Complex,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Diamesa sp.,2,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Dicranota sp.,14,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Diphetor hageni,2,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Dolophilodes sp.,16,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Isoperla sp.,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Leuctra sp.,14,L,WAA,dam,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Polypedilum aviceps,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Pseudolimnophila sp.,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Simulium sp.,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Stenelmis sp.,3,L,WAA,1 adult,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Sweltsa sp.,5,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Thienemannimyia gr. spp.,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Tvetenia bavarica gr.,1,L,WAA,,,38.15,100,FL TRIBS RAS
470.15-066,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,2,Undetermined Tabanidae,1,L,WAA,im,,38.15,100,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Acentrella turbida,3,L,WAA,ag 2,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Antocha sp.,2,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Baetis flavistriga,11,L,WAA,ag 1,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Baetis intercalaris,4,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Cambarus sp.,1,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Ceratopsyche morosa,4,L,WAA,ag 3,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Chaetocladius sp.,1,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Cheumatopsyche sp.,1,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Dicranota sp.,5,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Diphetor hageni,2,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Diplectrona sp.,2,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Leuctra truncata,22,L,WAA,ag 20,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Micropsectra sp.,1,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Optioservus sp.,1,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Stempellinella sp.,2,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Sweltsa sp.,2,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Tanytarsus sp.,3,L,WAA,,,100,72,FL TRIBS RAS
470.15-067,7,OWAL_T9,0.1,07-OWAL_T9-0.1,7/16/2019,1,3,Thienemanniella sp.,1,L,WAA,,,100,72,FL TRIBS RAS
