"NewID","DATE_bugs","GENSPECIES","INDIV","total phi","Date_Habitat","Biological Sample","Epifaunal Substrate/Available Cover","Pool Substrate Characterization","Pool Variability","Sediment Deposition","Channel Flow Status","Channel Alteration","Channel Sinuosity","LB Stability","RB Stability","LB Vegetative Protection","RB Vegetative Protection","LB Riparian Zone Width","RB Riparian Zone Width","Comments","Site Type","WATER","DEVEL","NATURAL","FARM","WETLAND","Nat+Wetl","ELEV_M","SLOPE_PCT","DRNAREA","Condition","TOC_Percent","Notes.x","Location","Station","Direct","Name","Basin","Descript","Lat","Long","Lat/Long","Date_FieldData","Time","Bank","Macrophyte","Crew","Snags","Substrate","Reference?","% Macrophyte","Depth","Bottom type","Width","Dominant substrate","Current","Riffle present","% slope","Canopy","Land use","Temp","Algae filamentous","Algae suspended","Conduct","Notes.y","pH","DO","Photo","Photo_2","%Sat","ChlA","Water Clarity Driver","Sample Type"
"LGSS-22","7/15/2015","Undetermined Pisidiidae",3,2.52,"7/15/2015","Yes",7,7,11,8,6,19,19,7,7,8,8,10,10,NA,"LGSS",0.4,2.8,65,23,9,73.9,209.36883,3.9806,19.801558,"Test",2.1869,NA,"LGSS","Road4",NA,NA,NA,NA,44.86006,-74.5603,"44.86006 -74.56030","7/15/2015","10:22",2,2,"RSmith; Jlojpsberger; CLawrence",2,2,"Yes",30,1.5,"Very soft",5,"Silt",10,"No",NA,0,"Forest; meadow",20.12,0,0,213,NA,7.52,7.31,"14370659950065.jpg","14370659950066.jpg",80.9,NA,"DOC","Low gradient"
"LGSS-22","7/15/2015","Undetermined Cambaridae",1,2.52,"7/15/2015","Yes",7,7,11,8,6,19,19,7,7,8,8,10,10,NA,"LGSS",0.4,2.8,65,23,9,73.9,209.36883,3.9806,19.801558,"Test",2.1869,NA,"LGSS","Road4",NA,NA,NA,NA,44.86006,-74.5603,"44.86006 -74.56030","7/15/2015","10:22",2,2,"RSmith; Jlojpsberger; CLawrence",2,2,"Yes",30,1.5,"Very soft",5,"Silt",10,"No",NA,0,"Forest; meadow",20.12,0,0,213,NA,7.52,7.31,"14370659950065.jpg","14370659950066.jpg",80.9,NA,"DOC","Low gradient"
"LGSS-23","6/18/2015","Callibaetis sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Centroptilum sp.",3,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Paraleptophlebia sp.",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Ephemera guttulata",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Perlesta sp.",12,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Dubiraphia sp.",18,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Stenelmis crenata",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Stenelmis sp.",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Donacia sp.",3,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Hydrophilidae",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Tipula sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Atrichopogon sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Tabanidae",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Thienemannimyia gr. spp.",6,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Natarsia sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Labrundinia sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Procladius sp.",4,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Cryptochironomus sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Microtendipes pedellus gr.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Cricotopus bicinctus",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Tanytarsus sp.",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Polypedilum aviceps",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Endotribelos sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Parakiefferiella sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Cladotanytarsus sp.",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Hemiptera",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Calopteryx sp.",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Gomphus sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Boyeria sp.",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Aeshna sp.",5,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Lymnaeidae",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Valvatidae",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Planorbidae",2,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Viviparus georgianus",1,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Pisidiidae",33,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Caecidotea sp.",98,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Crangonyx sp.",7,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Hyalella azteca",6,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Cambaridae",4,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Undetermined Lumbriculidae",3,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
"LGSS-23","6/18/2015","Helobdella stagnalis",7,1.48,"6/18/2015","Yes",16,13,3,16,17,13,6,9,9,9,8,9,9,NA,"LGSS",0.9,4.3,50.9,16.6,27.4,78.3,188.35632,3.80389,0.963788,"Ref",6.6132,NA,"LGSS","Eastern Ave.",NA,NA,NA,NA,42.951982,73.985737,NA,"6/18/2015","15:11",2,2,"Rsmith; AJSmith; Emosher",0,2,"Yes",60,0.15,"Very Soft",1,"Clay",10,"No",0,58.4,"Residential; Forest; Wetland",18.52,0,0,285,NA,7.06,8.62,"Yes",NA,92.3,1.02,"DOC","Low gradient"
